video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,author_handle_decoded,like_count,texto_original,hashtags,mentions,emojis,texto_limpio
6W4u8sGEnGM,UgyNuIQ1W1M3g8ut6314AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@BorisTebalán,UC1NiEdJ7gk6FlDexIalWnGg,"Las verdad si ya es un hecho si el presidente se merece mucho respeto porque está haciendo en tristes 4 años ese proyecto.
MIENTRAS LOS CORRUPTOS HDP SOLO SE HAN HUEVIADO LAS MILLONADAS DE DINERO EN MAS DE 60 AÑOS NO HICIERON
 NI PURA MIERDA. 😡
Pero la gente burra aun así pienso que vamos a regresar con los corruptos hdpm a ser gobernados. 
ESPERO EQUIVOCARME",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@BorisTebal%C3%A1n,hace 5 días, ,0,False,,/@BorisTebalán,0,"Las verdad si ya es un hecho si el presidente se merece mucho respeto porque está haciendo en tristes 4 años ese proyecto.
MIENTRAS LOS CORRUPTOS HDP SOLO SE HAN HUEVIADO LAS MILLONADAS DE DINERO EN MAS DE 60 AÑOS NO HICIERON
 NI PURA MIERDA. 😡
Pero la gente burra aun así pienso que vamos a regresar con los corruptos hdpm a ser gobernados. 
ESPERO EQUIVOCARME",,,😡,verdad si hecho si presidente merecer respeto hacendar triste año proyecto mientras corrupto hdp solo hueviado millonada dinero mas año hacer puro mierda gente burro aún así pienso ir regresar corrupto hdpm ser gobernar esperar equivocarme
yLZS3JiEBg8,UgyOyo4VyMiMOhqOkGd4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@miguelbran1268,UCdQAuWwyC99MB7Y02Umj26Q,"Y todo se resume en la letra pequeña, suena bonito pero no es así de fácil, vos crees realmente que Dionisio va a estar de acuerdo con dejar que otros vendan pollo y huevos, lo siento mucho pero tenes que detallar más en la letra pequeña.
Dionisio nunca va a dejar que eso pase, y si el está de acuerdo entonces perdemos los consumidores. El león no es como lo pintan.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@miguelbran1268,hace 2 años, ,0,False,,/@miguelbran1268,0,"Y todo se resume en la letra pequeña, suena bonito pero no es así de fácil, vos crees realmente que Dionisio va a estar de acuerdo con dejar que otros vendan pollo y huevos, lo siento mucho pero tenes que detallar más en la letra pequeña.
Dionisio nunca va a dejar que eso pase, y si el está de acuerdo entonces perdemos los consumidores. El león no es como lo pintan.",,,,resumir letra pequeño sonar bonito así fácil vos creer realmente dionisio ir acuerdo dejar vendar pollo huevo sentar tener detallar letra pequeño dionisio nunca ir dejar pase si acuerdo entonces perder consumidor león pintar
TT4qJ5FXHYE,UgyPm-2rnRLPav43Bt14AaABAg,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@taniagabrielacelis8434,UCtowGNY2lnlg6O2CkwDgkLg,"¡Aplaudo y celebro su iniciativa! Desde Puebla, me enorgullece conocer un grupo femenino de Ulama 😊❤️.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@taniagabrielacelis8434,hace 3 años,2,0,False,,/@taniagabrielacelis8434,2,"¡Aplaudo y celebro su iniciativa! Desde Puebla, me enorgullece conocer un grupo femenino de Ulama 😊❤️.",,,😊|❤,aplaudir celebrar iniciativa poblar enorgullecer conocer grupo femenino ulama
OkXlHx0hx-8,UgyQQbXS_Q_JYcSefap4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@MarioCortez-o6v,UCp_dAUfv8i3LW3zWc24dLaQ,Regresaron sin nada 😂😂,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@MarioCortez-o6v,hace 1 día,1,0,False,,/@MarioCortez-o6v,1,Regresaron sin nada 😂😂,,,😂|😂,regresar
UhL9y3KUl8E,UgyQxncw9dtHgZFgp014AaABAg,SHAI WA: la vecina queer de Casa Presidencial,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@aditalissethevasquezrojas8039,UC_NRVt2UP88ZNTwzrZ66JSg,"Gracias por este video, que importante conocer este tipo de espacios.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@aditalissethevasquezrojas8039,hace 3 años,2,0,False,,/@aditalissethevasquezrojas8039,2,"Gracias por este video, que importante conocer este tipo de espacios.",,,,gracia video importante conocer tipo espacio
j43HgwYFKfk,UgyRmKHMG-ygpot6nY14AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Jel.Awesh.M,UCylqlpsh8ENNM1LqgQ1KbxA,"Triste la realidad de la USAC, y buen video, ojalá saque más frecuentemente.",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Jel.Awesh.M,hace 1 año,1,0,False,,/@Jel.Awesh.M,1,"Triste la realidad de la USAC, y buen video, ojalá saque más frecuentemente.",,,,triste realidad usac bueno video ojalá saque frecuentemente
j43HgwYFKfk,UgyS31-ujtXB5VmjBRV4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ligiaguerra3057,UCRvPToDkkumha7WJAfCDk1A,Que asco,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ligiaguerra3057,hace 1 año, ,0,False,,/@ligiaguerra3057,0,Que asco,,,,asco
PjmxCj-a9Hg,UgySlQlmZmrLAq5JsLx4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@kevinochoa3695,UCPZueDLrCS4BmTBRMA4q0fA,"Bienvenido el tren maya 🎉 como hay ineptos que se oponen a esta gran colaboración estamos hablando de desarrollo para nuestra frontera, desarrollo para el país en general acaso no saben cuantos turistas genera al año? imagínense de aquí a 10 años ya con el tren maya y todo nuestro país conectado logísticamente con trenes",@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@kevinochoa3695,hace 1 año,1,1,False,,/@kevinochoa3695,1,"Bienvenido el tren maya 🎉 como hay ineptos que se oponen a esta gran colaboración estamos hablando de desarrollo para nuestra frontera, desarrollo para el país en general acaso no saben cuantos turistas genera al año? imagínense de aquí a 10 años ya con el tren maya y todo nuestro país conectado logísticamente con trenes",,,🎉,bienvenido tren maya inepto oponer gran colaboración hablar desarrollo frontera desarrollo país general acaso saber cuanto turista generar año imagínense aquí año tren maya país conectar logísticamente trenar
PjmxCj-a9Hg,UgySlQlmZmrLAq5JsLx4AaABAg.ALh5XYlqNufALhOuUP3UYB,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Burgos68,UC7IMsCxfZyWN7YQo8-JYa6Q,"Me agrado lo que usted a dicho, es cierto hay muchas personas que no piensan en el desarrollo mutuo y en el lugar de hacer comentarios de felicitaciones al Gobierno por éste desarrollo solidario,  se ponen hablar estupideces.",@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@Burgos68,hace 1 año, ,0,False,,/@Burgos68,0,"Me agrado lo que usted a dicho, es cierto hay muchas personas que no piensan en el desarrollo mutuo y en el lugar de hacer comentarios de felicitaciones al Gobierno por éste desarrollo solidario,  se ponen hablar estupideces.",,,,agrado usted dicho cierto mucho persona pensar desarrollo mutuo lugar hacer comentario felicitación gobierno este desarrollo solidario poner hablar estupidez
lj983NWyAQY,UgySttznhywvGXZyF-N4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@crislexrubi4387,UCHMQ_lDhibZ-XZ_3fo6oxwg,Muy bello Guatemala. Saludos desde Honduras,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@crislexrubi4387,hace 7 años,16,0,False,,/@crislexrubi4387,16,Muy bello Guatemala. Saludos desde Honduras,,,,bello guatemala saludo hondura
n8iP75gIpmw,UgyVLVHQ4zNBKTTDxtp4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@inge_vergueta,UCpsKOkt5iWTbenzeuq7dsmQ,Que se podía esperar de ese diputado que estuvo con Manuel Baldizon es otro delincuente. La gente tiene que aprender a votar por el congreso también porque solo meten lacras en el congreso 😷😷,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@inge_vergueta,hace 2 años,1,0,False,,/@inge_vergueta,1,Que se podía esperar de ese diputado que estuvo con Manuel Baldizon es otro delincuente. La gente tiene que aprender a votar por el congreso también porque solo meten lacras en el congreso 😷😷,,,😷|😷,poder esperar diputado manuel baldizon delincuente gente aprender votar congreso solo meter lacra congreso
j43HgwYFKfk,UgyWzgDknElvfn9oFJZ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lesolorzano,UC7dadZG7kkGYnsNu6td0FbA,Nubes negras sobre el CSU. Empieza a oler a democracia.,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@lesolorzano,hace 1 año,18,0,False,,/@lesolorzano,18,Nubes negras sobre el CSU. Empieza a oler a democracia.,,,,nube negro csu empezar oler democracia
n8iP75gIpmw,UgyX06qZFc3cNK6223J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@josecarrera9623,UCrJn_rbo_ENAdeqneS-RmRw,"q mira el presidente Ramos
seguir .anteniendo esos.mantenidos y mucha jente con ambre q yeben su almuerzo d su casa esos simverguenzas y no asen nada bueno por guatemala solo cobrar el finde.mes y comor",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@josecarrera9623,hace 2 años, ,0,False,,/@josecarrera9623,0,"q mira el presidente Ramos
seguir .anteniendo esos.mantenidos y mucha jente con ambre q yeben su almuerzo d su casa esos simverguenzas y no asen nada bueno por guatemala solo cobrar el finde.mes y comor",,,,mira presidente ramo seguir anteniendo mantener mucho jente ambre yeben almuerzo casa simverguenzas asar bueno guatemala solo cobrar finde mes comor
is3Mk5oC19g,UgyXTA5oFwzI70TKCUd4AaABAg,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,TN23 Guatemala,UCt5Dw7ePnn0AqPqRF8Xpjkw,@denilsonlopez4083,UCFFrEmn6lPYiWyElpfzTy5Q,El humano la misma 💩💩💩,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@denilsonlopez4083,hace 21 horas, ,0,False,,/@denilsonlopez4083,0,El humano la misma 💩💩💩,,,💩|💩|💩,humano mismo
TT4qJ5FXHYE,UgyYPJkzW5rbOUI_vcd4AaABAg,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Santiago.Nolasco,UCNiMNUJvaRJb0_QLClqwVnA,Excelente iniciativa,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Santiago.Nolasco,hace 3 años,2,0,False,,/@Santiago.Nolasco,2,Excelente iniciativa,,,,excelente iniciativa
lj983NWyAQY,UgyYRHeJlfB9VF69LSp4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@alexandrevasquez4135,UCs_5qeqdku9tGAq22y3OcuQ,Me da mucha emoción q la ciudad de guatemala va prosperando algún día vamos hacer una de las ciudades mas famosas del mundo con alta tecnologia q china me gusta mucho este proyecto y ojalay q se cumpla..,Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,/@alexandrevasquez4135,hace 7 años,4,0,False,,/@alexandrevasquez4135,4,Me da mucha emoción q la ciudad de guatemala va prosperando algún día vamos hacer una de las ciudades mas famosas del mundo con alta tecnologia q china me gusta mucho este proyecto y ojalay q se cumpla..,,,,dar mucho emoción ciudad guatemala ir prosperar alguno día ir hacer ciudad mas famoso mundo alta tecnologia chino gustar proyecto ojalay cumplir
j43HgwYFKfk,UgyYaWYhDStGYWDGkb94AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lidiarodriguez3493,UCCBYcToQ2dwkd6TJh0FSyDg,"Importante información la. Usac de ser oposición se volvió servil, se va recuperar 👍",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@lidiarodriguez3493,hace 1 año, ,0,False,,/@lidiarodriguez3493,0,"Importante información la. Usac de ser oposición se volvió servil, se va recuperar 👍",,,👍,importante información usac ser oposición volver servil ir recuperar
yLZS3JiEBg8,UgyYh5BUgByoCy2qNBR4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@angelmartinez9523,UCxcoDvP-g2_KTZDmVZtvb3w,"En resumen son periodistas patéticos y poco profesionales. Si van a dar información, no la den a medias. 
1. Existe inflación, la cual fue más alta que los datos que están proporcionado, esto afecta a las empresas o el propósito es que ahora las empresas subsidien lo que venden? 
2. Los precios internacionales aplican cuando una empresa o persona oferta o compra en bolsas de valores. Existen diferentes calidades. 
3. Existen aranceles que pagan las importaciones al menos que vayan a ser procesados y exportados (ej. beneficio 2989), el DAI en la mayoría de casos es de 10%  más IVA de 12%, más ISR y otros. Esto va desde carros a cebolla a frijoles y arroz. 
No se quejan de todos los carros importados pero aún así las agencias venden más y está en manos de pocos grupos. 
4. Los margenes netos de las industrias mencionadas a disminuido. Expliquen porque.
5. Estas empresas siguen porque han conseguido la manera de hacerlo rentable, pero cualquiera puede producir, vender, importar o exportar. La diferencia es que no saben cómo hacerlo y no tienen el dinero (la verdadera barrera de entrada). 
6. El ingenio que hablan no está en otro país por las condiciones que mencionan, lo cual desacredita que todo lo que digan sea cierto.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@angelmartinez9523,hace 2 años, ,0,False,,/@angelmartinez9523,0,"En resumen son periodistas patéticos y poco profesionales. Si van a dar información, no la den a medias. 
1. Existe inflación, la cual fue más alta que los datos que están proporcionado, esto afecta a las empresas o el propósito es que ahora las empresas subsidien lo que venden? 
2. Los precios internacionales aplican cuando una empresa o persona oferta o compra en bolsas de valores. Existen diferentes calidades. 
3. Existen aranceles que pagan las importaciones al menos que vayan a ser procesados y exportados (ej. beneficio 2989), el DAI en la mayoría de casos es de 10%  más IVA de 12%, más ISR y otros. Esto va desde carros a cebolla a frijoles y arroz. 
No se quejan de todos los carros importados pero aún así las agencias venden más y está en manos de pocos grupos. 
4. Los margenes netos de las industrias mencionadas a disminuido. Expliquen porque.
5. Estas empresas siguen porque han conseguido la manera de hacerlo rentable, pero cualquiera puede producir, vender, importar o exportar. La diferencia es que no saben cómo hacerlo y no tienen el dinero (la verdadera barrera de entrada). 
6. El ingenio que hablan no está en otro país por las condiciones que mencionan, lo cual desacredita que todo lo que digan sea cierto.",,,,resumen periodista patético profesional si ir dar información dar media existir inflación alta dato proporcionar afectar empresa propósito ahora empresa subsidiar vender precio internacional aplicar empresa persona oferta compra bolsa valorar existir diferente calidad existir arancel pagar importación menos ir ser procesado exportar ej beneficio dai mayoría caso iva isr ir carro cebolla fríjol arroz quejar carro importar aún así agencia vender mano poco grupo margenes neto industria mencionar disminuir explicar empresa seguir conseguir manera hacerlo rentable cualquiera poder producir vender importar exportar diferencia saber cómo hacerlo dinero verdadero barrera entrada ingenio hablar país condicionar mencionar desacreditar decir cierto
j43HgwYFKfk,UgyZ2zEvW_CClk8k15F4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@dinoraoroxon5771,UCW-JC6lebVmf2P1dmY_L94g,"Felicitaciones,muy buena información sobre  ese caso ni los medios informan la veracidad de todo esto,en verdad felicitaciones ojala todos los universitarios fieran como usted,sigan peleando sus derechos",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@dinoraoroxon5771,hace 4 meses, ,0,False,,/@dinoraoroxon5771,0,"Felicitaciones,muy buena información sobre  ese caso ni los medios informan la veracidad de todo esto,en verdad felicitaciones ojala todos los universitarios fieran como usted,sigan peleando sus derechos",,,,felicitación bueno información caso medio informar veracidad verdad felicitación ojalar universitario fieran usted seguir pelear derecho
j43HgwYFKfk,Ugy_6i8lJAd2eVIRNjx4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@NataliaRodriguez-rx5mr,UCgJNFj5dnxXpcMvmuhZDPxA,Excelente vídeo!,@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@NataliaRodriguez-rx5mr,hace 1 año,1,0,False,,/@NataliaRodriguez-rx5mr,1,Excelente vídeo!,,,,excelente vídeo
n8iP75gIpmw,Ugy__nsWCBggw9EzOUd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@eddymunoz9789,UCFoIAE8k82D6AV-8gjjKaNg,"Lo que sucede señor diputado es que por trabajar en favor de la población es su trabajo y se le paga por eso, no le podemos quemar cuetes por cada dis que logro, asi que si es justo que los Respetables Periodistas investiguen las anomalías, no quiera darle vuelta a la tortilla😅😅😅😅 pues usted lobdice de forma tan fantaciosa como si a usted se le debiera celebrar el que trabaja!",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@eddymunoz9789,hace 2 años,1,1,False,,/@eddymunoz9789,1,"Lo que sucede señor diputado es que por trabajar en favor de la población es su trabajo y se le paga por eso, no le podemos quemar cuetes por cada dis que logro, asi que si es justo que los Respetables Periodistas investiguen las anomalías, no quiera darle vuelta a la tortilla😅😅😅😅 pues usted lobdice de forma tan fantaciosa como si a usted se le debiera celebrar el que trabaja!",,,😅|😅|😅|😅,suceder señor diputado trabajar favor población trabajo paga poder quemar cuetes cada dis logro asi si justo respetable periodista investigar anomalía querer darle vuelta tortilla pues usted lobdice forma tan fantaciosa si usted deber celebrar trabajar
n8iP75gIpmw,Ugy__nsWCBggw9EzOUd4AaABAg.A7lbRpGUZoHA7nJxaD37u-,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@HaroldoCastillo-rh9iw,UCFjudnPLoaSL1BaRuLahyHg,Cierto.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@HaroldoCastillo-rh9iw,hace 2 años,1,0,False,,/@HaroldoCastillo-rh9iw,1,Cierto.,,,,cierto
